wordStem,wordFunction,value,pos
stilvoll,VAL,0.4667,ADJ
stimmung,VAL,0.3333,NOUN
stinken,VAL,-0.6333,VERB
stoisch,VAL,0.0333,ADJ
stolpern,VAL,-0.3333,VERB
stolz,VAL,0.1667,NOUN
storch,VAL,0.2267,NOUN
stören,VAL,-0.549,VERB
stoßen,VAL,-0.2549,VERB
stottern,VAL,-0.2,VERB
strafbar,VAL,-0.5667,ADJ
strafe,VAL,-0.8,NOUN
strafen,VAL,-0.5333,VERB
straftat,VAL,-0.7333,NOUN
strahlen,VAL,0.7333,VERB
strand,VAL,0.7,NOUN
strapaze,VAL,-0.4667,NOUN
straße,VAL,0.0588,NOUN
strauß,VAL,0.4118,NOUN
strebsam,VAL,0.3,ADJ
streich,VAL,0.0333,NOUN
streichen,VAL,-0.1176,VERB
streik,VAL,-0.2667,NOUN
streit,VAL,-0.7333,NOUN
streng,VAL,-0.4,ADJ
strumpf,VAL,0.15,NOUN
stube,VAL,0.2667,NOUN
studieren,VAL,0.4608,VERB
stufe,VAL,0.1,NOUN
stuhl,VAL,0.1667,NOUN
stumm,VAL,-0.3,ADJ
stunde,VAL,0.0833,NOUN
stur,VAL,-0.5,ADJ
sturm,VAL,-0.0333,NOUN
sturz,VAL,-0.5333,NOUN
stürzen,VAL,-0.5392,VERB
stute,VAL,0.3167,NOUN
stützen,VAL,0.2941,VERB
suche,VAL,0.1167,NOUN
suchen,VAL,-0.0196,VERB
sucht,VAL,-0.7667,NOUN
sumpf,VAL,-0.2667,NOUN
super,VAL,0.8333,ADJ
suppe,VAL,0.2,NOUN
symptom,VAL,-0.4,NOUN
szene,VAL,0.0833,NOUN
tabak,VAL,0.1,NOUN
tablett,VAL,0.0767,NOUN
tablette,VAL,-0.44,NOUN
tabu,VAL,-0.4333,ADJ
tadel,VAL,-0.55,NOUN
tadellos,VAL,0.5667,ADJ
tadeln,VAL,-0.4,VERB
tafel,VAL,0.0667,NOUN
tag,VAL,0.3235,NOUN
tagung,VAL,-0.1863,NOUN
taifun,VAL,-0.4167,NOUN
taktik,VAL,0.1667,NOUN
taktvoll,VAL,0.6333,ADJ
talent,VAL,0.6833,NOUN
taler,VAL,0.35,NOUN
tampon,VAL,-0.2267,NOUN
tandem,VAL,0.3333,NOUN
tanne,VAL,0.4167,NOUN
tante,VAL,0.2667,NOUN
tanzen,VAL,0.6373,VERB
tapfer,VAL,0.5667,ADJ
tarif,VAL,-0.2,NOUN
tarnen,VAL,-0.2,VERB
tarnung,VAL,-0.1667,NOUN
tasche,VAL,0.4233,NOUN
tasse,VAL,0.2433,NOUN
taste,VAL,0.1167,NOUN
tat,VAL,-0.1667,NOUN
tätigkeit,VAL,0.2451,NOUN
tatort,VAL,-0.3333,NOUN
tatsache,VAL,0.0,NOUN
taub,VAL,-0.5667,ADJ
taube,VAL,0.25,NOUN
tauchen,VAL,0.3137,VERB
taufe,VAL,0.3167,NOUN
taumel,VAL,-0.0333,NOUN
taumeln,VAL,-0.3333,VERB
teddy,VAL,0.59,NOUN
teil,VAL,0.1275,NOUN
teilen,VAL,0.402,VERB
teilnahme,VAL,0.2745,NOUN
telefon,VAL,0.4233,NOUN
teller,VAL,0.1967,NOUN
tempel,VAL,0.3333,NOUN
tempo,VAL,0.1333,NOUN
tendenz,VAL,0.0882,NOUN
tenor,VAL,0.2833,NOUN
teppich,VAL,0.12,NOUN
terror,VAL,-0.75,NOUN
test,VAL,-0.1,NOUN
testen,VAL,-0.0667,VERB
teuer,VAL,-0.3667,ADJ
teufel,VAL,-0.65,NOUN
theater,VAL,0.2333,NOUN
theke,VAL,0.3167,NOUN
thema,VAL,0.05,NOUN
therapie,VAL,0.0667,NOUN
thriller,VAL,0.1667,NOUN
thron,VAL,0.3333,NOUN
tiefe,VAL,0.0667,NOUN
tier,VAL,0.3725,NOUN
tiger,VAL,0.2833,NOUN
tinte,VAL,0.1167,NOUN
tisch,VAL,0.1667,NOUN
titel,VAL,0.2167,NOUN
toast,VAL,0.2,NOUN
toaster,VAL,0.2733,NOUN
toben,VAL,-0.3667,VERB
tochter,VAL,0.5588,NOUN
tod,VAL,-0.9333,NOUN
todfeind,VAL,-0.9,NOUN
toilette,VAL,-0.2267,NOUN
tolerant,VAL,0.6667,ADJ
toleranz,VAL,0.7667,NOUN
toll,VAL,0.6667,ADJ
tomate,VAL,0.3167,NOUN
ton,VAL,0.3137,NOUN
tonfall,VAL,0.0,NOUN
tonlos,VAL,-0.2667,ADJ
tonne,VAL,-0.1167,NOUN
topfit,VAL,0.7667,ADJ
torheit,VAL,-0.4333,NOUN
torkeln,VAL,-0.2,VERB
torpedo,VAL,-0.5667,NOUN
torte,VAL,0.5333,NOUN
tortur,VAL,-0.55,NOUN
tot,VAL,-0.8333,ADJ
tote,VAL,-0.8667,NOUN
töten,VAL,-0.902,VERB
tourist,VAL,-0.0667,NOUN
toxisch,VAL,-0.6,ADJ
tracht,VAL,-0.2,NOUN
trachten,VAL,-0.4,VERB
tradition,VAL,0.0588,NOUN
trage,VAL,-0.15,NOUN
tragen,VAL,0.0392,VERB
tragik,VAL,-0.3833,NOUN
tragisch,VAL,-0.7,ADJ
traktor,VAL,0.09,NOUN
trampel,VAL,-0.4,NOUN
trance,VAL,-0.0333,NOUN
träne,VAL,-0.2059,NOUN
traube,VAL,0.4667,NOUN
trauer,VAL,-0.7,NOUN
trauern,VAL,-0.6667,VERB
traum,VAL,0.5,NOUN
trauma,VAL,-0.6833,NOUN
traurig,VAL,-0.7,ADJ
trauring,VAL,0.0,NOUN
trauung,VAL,0.3333,NOUN
treffen,VAL,0.3333,VERB
treffer,VAL,0.6333,NOUN
treiben,VAL,-0.0294,VERB
trend,VAL,0.1667,NOUN
trennen,VAL,-0.5,VERB
trennung,VAL,-0.5667,NOUN
treppe,VAL,0.0167,NOUN
tresor,VAL,0.3333,NOUN
treten,VAL,-0.3725,VERB
treu,VAL,0.7333,ADJ
treue,VAL,0.6667,NOUN
treulos,VAL,-0.7,ADJ
triangel,VAL,0.09,NOUN
trieb,VAL,0.0333,NOUN
triefen,VAL,-0.3039,VERB
trinken,VAL,0.4747,VERB
trist,VAL,-0.6,ADJ
tritt,VAL,-0.3,NOUN
triumph,VAL,0.6667,NOUN
trommel,VAL,0.09,NOUN
tropen,VAL,0.4,NOUN
tropfen,VAL,-0.1333,VERB
tropisch,VAL,0.4,ADJ
trost,VAL,0.4667,NOUN
trostlos,VAL,-0.7,ADJ
trotz,VAL,-0.2745,NOUN
trotzig,VAL,-0.3667,ADJ
trug,VAL,-0.6667,NOUN
truhe,VAL,0.2833,NOUN
trunken,VAL,-0.0667,ADJ
truppe,VAL,-0.451,NOUN
tugend,VAL,0.4667,NOUN
tulpe,VAL,0.5167,NOUN
tumor,VAL,-0.9,NOUN
tumult,VAL,-0.3667,NOUN
tunnel,VAL,-0.2333,NOUN
turban,VAL,-0.1067,NOUN
turm,VAL,0.09,NOUN
tuscheln,VAL,-0.4333,VERB
typhus,VAL,-0.6667,NOUN
tyrann,VAL,-0.8667,NOUN
übel,VAL,-0.6078,NOUN
übelkeit,VAL,-0.6667,NOUN
üben,VAL,0.1275,VERB
überfall,VAL,-0.7,NOUN
übergeben,VAL,-0.1961,VERB
übergehen,VAL,-0.3235,VERB
überlegen,VAL,0.2451,VERB
übermut,VAL,-0.0333,NOUN
übernahme,VAL,-0.3333,NOUN
übersehen,VAL,-0.2745,VERB
überwinden,VAL,0.3235,VERB
überzeugen,VAL,0.1667,VERB
uferlos,VAL,-0.4333,ADJ
uhr,VAL,0.0294,NOUN
umarmen,VAL,0.7333,VERB
umbruch,VAL,0.0,NOUN
umfang,VAL,0.05,NOUN
umringen,VAL,0.0,VERB
umsatz,VAL,0.0294,NOUN
umsicht,VAL,0.5,NOUN
umsonst,VAL,0.1333,ADJ
umsorgen,VAL,0.5,VERB
umsturz,VAL,-0.3333,NOUN
umtrunk,VAL,0.4333,NOUN
umweg,VAL,-0.35,NOUN
unart,VAL,-0.4667,NOUN
unbefugt,VAL,-0.4,ADJ
unbequem,VAL,-0.5333,ADJ
undank,VAL,-0.6,NOUN
unding,VAL,-0.4,NOUN
unfair,VAL,-0.6667,ADJ
unfall,VAL,-0.7833,NOUN
unfriede,VAL,-0.7333,NOUN
unfug,VAL,-0.0667,NOUN
ungeahnt,VAL,-0.0333,ADJ
ungeduld,VAL,-0.3667,NOUN
ungeheuer,VAL,-0.5392,NOUN
ungesund,VAL,-0.5667,ADJ
ungnade,VAL,-0.5667,NOUN
unheil,VAL,-0.7167,NOUN
unkosten,VAL,-0.5667,NOUN
unkraut,VAL,-0.3333,NOUN
unlust,VAL,-0.5333,NOUN
unmensch,VAL,-0.8333,NOUN
unmut,VAL,-0.55,NOUN
unnahbar,VAL,-0.2,ADJ
unrat,VAL,-0.5,NOUN
unrecht,VAL,-0.6765,NOUN
unruh,VAL,-0.4,NOUN
unruhe,VAL,-0.4333,NOUN
unschuld,VAL,0.3333,NOUN
unsinn,VAL,-0.3333,NOUN
untat,VAL,-0.5667,NOUN
untergang,VAL,-0.6176,NOUN
unterton,VAL,-0.3,NOUN
untier,VAL,-0.4,NOUN
untreue,VAL,-0.9,NOUN
unwesen,VAL,-0.5333,NOUN
unwetter,VAL,-0.4,NOUN
urlaub,VAL,0.8167,NOUN
urlauber,VAL,0.6333,NOUN
urne,VAL,-0.5333,NOUN
urteil,VAL,-0.05,NOUN
urwald,VAL,0.45,NOUN
vampir,VAL,-0.1667,NOUN
vanille,VAL,0.4333,NOUN
vater,VAL,0.7,NOUN
vaterland,VAL,-0.1176,NOUN
vehemenz,VAL,-0.1333,NOUN
veilchen,VAL,0.3333,NOUN
ventil,VAL,0.15,NOUN
venus,VAL,0.5333,NOUN
veranda,VAL,0.3667,NOUN
verändern,VAL,0.2549,VERB
verarmen,VAL,-0.6,VERB
verband,VAL,-0.3933,NOUN
verbessern,VAL,0.3137,VERB
verbieten,VAL,-0.5196,VERB
verbinden,VAL,0.402,VERB
verbot,VAL,-0.6,NOUN
verboten,VAL,-0.5667,ADJ
verbrechen,VAL,-0.6765,NOUN
verdacht,VAL,-0.2333,NOUN
verdanken,VAL,0.3824,VERB
verderb,VAL,-0.7,NOUN
verdienen,VAL,0.2549,VERB
verdienst,VAL,0.3137,NOUN
verdreht,VAL,-0.3333,ADJ
verehrer,VAL,0.5,NOUN
verenden,VAL,-0.7667,VERB
verfahren,VAL,-0.1863,NOUN
verfall,VAL,-0.6,NOUN
verfassung,VAL,0.0588,NOUN
verflixt,VAL,-0.3,ADJ
verfolgen,VAL,-0.5784,VERB
verfügen,VAL,-0.0294,VERB
verfügung,VAL,-0.1275,NOUN
vergasen,VAL,-0.9333,VERB
vergeben,VAL,0.0667,VERB
vergehen,VAL,-0.4608,VERB
vergessen,VAL,-0.3235,VERB
verhaften,VAL,-0.6078,VERB
verhältnis,VAL,0.2059,NOUN
verhindern,VAL,-0.2157,VERB
verirren,VAL,-0.5667,VERB
verkaufen,VAL,-0.2059,VERB
verkehr,VAL,-0.0784,NOUN
verlangen,VAL,0.049,VERB
verlassen,VAL,-0.5,VERB
verlaufen,VAL,-0.1765,VERB
verlegen,VAL,-0.1373,VERB
verleihen,VAL,-0.0588,VERB
verletzen,VAL,-0.6471,VERB
verletzt,VAL,-0.6,ADJ
verletzung,VAL,-0.6373,NOUN
verlieren,VAL,-0.5196,VERB
verlies,VAL,-0.6667,NOUN
verloben,VAL,0.2667,VERB
verlogen,VAL,-0.7667,ADJ
verlust,VAL,-0.7333,NOUN
vermeiden,VAL,-0.2059,VERB
vermieten,VAL,-0.0196,VERB
vermögen,VAL,0.4412,NOUN
vermuten,VAL,-0.0333,VERB
vernichten,VAL,-0.6569,VERB
vernunft,VAL,0.5,NOUN
verrat,VAL,-0.8,NOUN
verraten,VAL,-0.549,VERB
verruf,VAL,-0.55,NOUN
versagen,VAL,-0.549,VERB
versager,VAL,-0.7,NOUN
versehen,VAL,-0.1373,NOUN
versetzen,VAL,-0.2255,VERB
versichern,VAL,0.1765,VERB
versorgung,VAL,0.3137,NOUN
verstand,VAL,0.6333,NOUN
verstärken,VAL,0.2941,VERB
versteck,VAL,-0.0667,NOUN
verstehen,VAL,0.5784,VERB
versuch,VAL,0.0667,NOUN
verteilen,VAL,0.3431,VERB
vertrag,VAL,-0.1275,NOUN
vertrauen,VAL,0.7353,NOUN
vertraut,VAL,0.6333,ADJ
vertreten,VAL,-0.0294,VERB
vertreter,VAL,-0.2451,NOUN
verwaist,VAL,-0.3667,ADJ
verwaltung,VAL,-0.3725,NOUN
verwandeln,VAL,0.3824,VERB
verwandt,VAL,0.1333,ADJ
verwegen,VAL,0.2,ADJ
verweigern,VAL,-0.3039,VERB
verweint,VAL,-0.5333,ADJ
verweis,VAL,-0.5,NOUN
verweisen,VAL,-0.1373,VERB
verwesen,VAL,-0.7333,VERB
verzehr,VAL,0.1333,NOUN
verzicht,VAL,-0.4333,NOUN
verzichten,VAL,-0.3824,VERB
veto,VAL,-0.2,NOUN
villa,VAL,0.4667,NOUN
virus,VAL,-0.7167,NOUN
visum,VAL,-0.0167,NOUN
vital,VAL,0.7333,ADJ
vitamin,VAL,0.6,NOUN
vogel,VAL,0.4,NOUN
volk,VAL,0.049,NOUN
vollmond,VAL,0.5333,NOUN
vollziehen,VAL,-0.1078,VERB
vorbau,VAL,0.1667,NOUN
vorbild,VAL,0.3667,NOUN
voreilig,VAL,-0.4,ADJ
vorfall,VAL,-0.1667,NOUN
vorhaben,VAL,0.3235,NOUN
vorkommen,VAL,0.0588,NOUN
vorliebe,VAL,0.4667,NOUN
vormund,VAL,-0.2,NOUN
vornehm,VAL,0.3,ADJ
vornehmen,VAL,0.2157,VERB
vorrat,VAL,0.4167,NOUN
vorschlag,VAL,0.3039,NOUN
vorsicht,VAL,0.0667,NOUN
vorsorge,VAL,0.4667,NOUN
vorspiel,VAL,0.6333,NOUN
vorstand,VAL,-0.3137,NOUN
vorstellen,VAL,0.5196,VERB
vorteil,VAL,0.6,NOUN
vortrag,VAL,0.0,NOUN
vorwand,VAL,-0.2667,NOUN
vorwurf,VAL,-0.6,NOUN
vorzug,VAL,0.3,NOUN
vulkan,VAL,0.0667,NOUN
waage,VAL,0.1333,NOUN
wabe,VAL,0.1067,NOUN
wache,VAL,-0.2333,NOUN
wachsam,VAL,0.3667,ADJ
wachsen,VAL,0.4216,VERB
wachstum,VAL,0.5333,NOUN
waffe,VAL,-0.7833,NOUN
waffel,VAL,0.65,NOUN
wagemut,VAL,0.3667,NOUN
wagen,VAL,0.3529,NOUN
wagnis,VAL,0.1333,NOUN
wahl,VAL,0.0392,NOUN
wählen,VAL,0.0196,VERB
wahllos,VAL,-0.2667,ADJ
wahn,VAL,-0.7667,NOUN
wahnsinn,VAL,-0.5667,NOUN
wahren,VAL,0.1863,VERB
wahrheit,VAL,0.8333,NOUN
waise,VAL,-0.6167,NOUN
wald,VAL,0.5,NOUN
walnuss,VAL,0.2867,NOUN
walzer,VAL,0.35,NOUN
wand,VAL,-0.0882,NOUN
wandern,VAL,0.0667,VERB
wange,VAL,0.4,NOUN
wanne,VAL,0.3833,NOUN
wanze,VAL,-0.4333,NOUN
warm,VAL,0.7333,ADJ
warnen,VAL,-0.0667,VERB
warnung,VAL,-0.1,NOUN
warterei,VAL,-0.5667,NOUN
warze,VAL,-0.6,NOUN
wasser,VAL,0.5167,NOUN
watte,VAL,0.3333,NOUN
weber,VAL,0.0,NOUN
wecken,VAL,-0.2,VERB
wecker,VAL,-0.5467,NOUN
weg,VAL,0.2941,NOUN
wegjagen,VAL,-0.5667,VERB
wehklage,VAL,-0.6333,NOUN
wehmut,VAL,-0.3667,NOUN
wehr,VAL,-0.2,NOUN
wehren,VAL,-0.0588,VERB
wehrlos,VAL,-0.5667,ADJ
weiblich,VAL,0.6333,ADJ
weich,VAL,0.4,ADJ
weichen,VAL,-0.2549,VERB
weide,VAL,0.4167,NOUN
weigern,VAL,-0.4,VERB
wein,VAL,0.6,NOUN
weinen,VAL,-0.2941,VERB
weise,VAL,0.6,ADJ
weisen,VAL,0.1275,VERB
weisheit,VAL,0.7667,NOUN
weit,VAL,0.1667,ADJ
weite,VAL,0.4667,NOUN
welken,VAL,-0.5,VERB
welle,VAL,0.55,NOUN
welpe,VAL,0.65,NOUN
welt,VAL,0.6333,NOUN
weltall,VAL,0.2667,NOUN
weltfern,VAL,-0.4333,ADJ
weltkrieg,VAL,-0.9412,NOUN
weltruhm,VAL,0.6,NOUN
wenden,VAL,0.098,VERB
wenig,VAL,-0.3,ADJ
werbung,VAL,-0.1667,NOUN
werfen,VAL,-0.0686,VERB
werk,VAL,0.2255,NOUN
wert,VAL,0.3529,NOUN
wertlos,VAL,-0.4667,ADJ
wertvoll,VAL,0.6333,ADJ
werwolf,VAL,-0.5667,NOUN
wespe,VAL,-0.4,NOUN
weste,VAL,-0.03,NOUN
wetten,VAL,0.2,VERB
whisky,VAL,0.1333,NOUN
widerstand,VAL,0.0686,NOUN
widmen,VAL,0.3824,VERB
wiege,VAL,0.3667,NOUN
wiese,VAL,0.5167,NOUN
wille,VAL,0.5667,NOUN
willen,VAL,0.4118,NOUN
wind,VAL,0.4216,NOUN
winseln,VAL,-0.5667,VERB
winter,VAL,0.1078,NOUN
wippe,VAL,0.3333,NOUN
wirken,VAL,0.3137,VERB
wirkung,VAL,0.2,NOUN
wirrnis,VAL,-0.5333,NOUN
wissen,VAL,0.6765,NOUN
witwe,VAL,-0.45,NOUN
witwer,VAL,-0.45,NOUN
woche,VAL,0.05,NOUN
wochenende,VAL,0.7941,NOUN
wodka,VAL,-0.0333,NOUN
wohltat,VAL,0.6,NOUN
wohnen,VAL,0.4706,VERB
wohnheim,VAL,-0.1333,NOUN
wohnung,VAL,0.3667,NOUN
wolke,VAL,0.3333,NOUN
wolle,VAL,0.3,NOUN
wollen,VAL,0.2549,VERB
wollust,VAL,0.3667,NOUN
wonne,VAL,0.6167,NOUN
wort,VAL,0.2549,NOUN
wortkarg,VAL,-0.3,ADJ
wuchern,VAL,-0.5333,VERB
wucht,VAL,-0.1,NOUN
wunde,VAL,-0.5833,NOUN
wunder,VAL,0.6167,NOUN
wundern,VAL,-0.0333,VERB
wunsch,VAL,0.5333,NOUN
wünschen,VAL,0.5098,VERB
würdigen,VAL,0.3922,VERB
würfel,VAL,0.15,NOUN
wurm,VAL,-0.4533,NOUN
wurst,VAL,0.1667,NOUN
yacht,VAL,0.3333,NOUN
zaghaft,VAL,-0.2667,ADJ
zahl,VAL,0.0196,NOUN
zahlen,VAL,-0.1863,VERB
zählen,VAL,0.0392,VERB
zahlung,VAL,-0.2333,NOUN
zahm,VAL,0.1667,ADJ
zahn,VAL,-0.1667,NOUN
zahnarzt,VAL,-0.5,NOUN
zange,VAL,-0.2,NOUN
zank,VAL,-0.5333,NOUN
zäpfchen,VAL,-0.59,NOUN
zart,VAL,0.5667,ADJ
zauber,VAL,0.5167,NOUN
zauberei,VAL,0.4667,NOUN
zauberer,VAL,0.4667,NOUN
zaubern,VAL,0.4667,VERB
zaudern,VAL,-0.3333,VERB
zebra,VAL,0.3633,NOUN
zeche,VAL,-0.3,NOUN
zeigen,VAL,0.1961,VERB
zeitlos,VAL,0.1333,ADJ
zeitnot,VAL,-0.6333,NOUN
zeitung,VAL,0.2,NOUN
zelle,VAL,-0.3167,NOUN
zensur,VAL,-0.3333,NOUN
zerfall,VAL,-0.5333,NOUN
zerlegen,VAL,-0.0667,VERB
zerlumpt,VAL,-0.6333,ADJ
zerrung,VAL,-0.6,NOUN
zerstören,VAL,-0.8431,VERB
zettel,VAL,0.1667,NOUN
zeuge,VAL,0.0167,NOUN
zeugin,VAL,0.0,NOUN
zeugnis,VAL,-0.2,NOUN
ziege,VAL,0.2,NOUN
ziegel,VAL,0.1367,NOUN
ziehen,VAL,-0.098,VERB
ziel,VAL,0.6667,NOUN
ziellos,VAL,-0.5333,ADJ
zierlich,VAL,0.1,ADJ
zigarette,VAL,-0.2941,NOUN
zigarre,VAL,-0.0667,NOUN
zimmer,VAL,0.35,NOUN
zins,VAL,-0.1667,NOUN
zirkus,VAL,0.2833,NOUN
zitat,VAL,0.2,NOUN
zitrone,VAL,0.2667,NOUN
zittern,VAL,-0.5,VERB
zögern,VAL,-0.2843,VERB
zoll,VAL,-0.2667,NOUN
zopf,VAL,0.2567,NOUN
zorn,VAL,-0.6,NOUN
zornig,VAL,-0.4667,ADJ
zufall,VAL,0.2333,NOUN
zuflucht,VAL,0.4,NOUN
zugabe,VAL,0.5,NOUN
zugeben,VAL,0.2,VERB
zuhause,VAL,0.8333,NOUN
zujubeln,VAL,0.5333,VERB
zukunft,VAL,0.7333,NOUN
zulassen,VAL,0.2059,VERB
zunehmen,VAL,-0.4118,VERB
zunge,VAL,0.3,NOUN
zusage,VAL,0.5333,NOUN
zustand,VAL,0.0,NOUN
zustimmen,VAL,0.3235,VERB
zustimmung,VAL,0.402,NOUN
zwang,VAL,-0.7,NOUN
zwanglos,VAL,0.3667,ADJ
zweck,VAL,-0.0588,NOUN
zwecklos,VAL,-0.6667,ADJ
zweifel,VAL,-0.5,NOUN
zwieback,VAL,0.12,NOUN
zwiebel,VAL,-0.2433,NOUN
zwingen,VAL,-0.6961,VERB
zwist,VAL,-0.4333,NOUN
zylinder,VAL,-0.06,NOUN
zynismus,VAL,-0.3667,NOUN
